gene_id,T1_FPKM,T2_FPKM,T3_FPKM,T4_FPKM,T5_FPKM,T6_FPKM,T7_FPKM,T8_FPKM,T9_FPKM,T10_FPKM,T11_FPKM,T12_FPKM,T13_FPKM,T14_FPKM,T15_FPKM
YKL209C,118.888,109.089,102.283,52.351,463.718,646.728,66.324,62.884,772.046,425.887,964.476,104.442,975.183,106.207,113.879
YKL210W,310.5,278.562,235.772,175.965,967.322,153.12,181.279,177.527,191.557,200.5255,239.704,284.16,329.982,311.047,298.617
YKL211C,633.875,643.175,834.995,118.845,114.543,983.022,955.452,905.001,917.519,507.0045,661.937,45.515,813.444,747.374,707.695
YKL212W,580.444,61.709,807.514,159.716,189.294,136.916,133.387,128.822,118.459,503.4655,503.833,477.921,650.162,564.759,537.652
YKL213C,716.101,67.516,64.749,545.183,273.858,460.433,548.742,644.406,686.819,355.503,702.182,745.713,759.093,675.718,713.183
YKL214C,95.047,903.874,907.979,910.782,943.944,978.514,987.181,101.944,987.912,972.681,972.419,935.632,104.041,100.511,100.79
YKL215C,249.234,241.468,202.986,131.874,16.936,257.223,259.017,267.443,271.415,256.2915,287.604,307.026,245.928,223.006,212.217
YKL216W,878.744,123.382,167.467,365.637,518.058,129.355,130.336,124.848,112.506,97.66,396.241,245.872,525.985,77.899,873.081
YKL217W,4028.69,2512.33,1435.99,103.864,167.038,381.833,256.746,350.265,471.071,999.4860000000001,7209.46,10767.8,9064.65,7220.78,5799.3
YKL218C,243.955,173.474,125.648,140.476,198.384,284.894,237.997,235.298,238.106,310.93399999999997,638.769,228.103,625.233,408.159,33.802
YKL219W,396.013,391.992,302.435,269.849,389.462,358.258,356.658,321.147,342.001,170.5695,473.916,485.044,41.944,470.332,457.657
YKL220C,744.797,470.571,261.822,30.039,658.806,548.275,48.918,52.805,685.764,569.3340000000001,718.626,133.148,792.631,590.604,675.453
YKL221W,206.942,136.409,119.757,363.017,502.326,77.398,726.298,467.773,525.105,614.4685,978.447,134.194,115.436,114.228,176.862
YKL222C,233.116,223.303,183.155,197.811,193.106,161.049,168.095,192.077,161.119,169.70749999999998,16.947,20.23,20.584,199.203,194.932
YKL223W,311.021,38.286,220.753,365.138,275.801,328.591,526.115,463.388,339.722,238.137,159.984,152.221,0.479836,164.764,183.988
YKL224C,142.078,300.864,0.372442,0.505834,0.0,0.880336,0.268036,0.544492,0.47461,5.253397,127.639,197.643,743.776,528.971,619.171
YKL225W,0.0,0.0,0.0,0.0,0.842148,0.0,0.0,0.632435,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YKR001C,180.423,165.088,152.356,137.456,125.78,181.533,179.565,175.69,185.517,174.032,183.367,178.78,169.228,185.608,180.205
YKR002W,546.186,566.634,533.779,447.717,566.694,723.078,60.936,580.885,573.724,610.97,842.795,696.183,614.088,59.341,499.349
YKR003W,53.665,575.037,431.212,165.613,170.217,461.495,461.722,553.122,620.508,583.6075000000001,56.969,656.387,573.638,596.429,645.828
YKR004C,316.556,316.844,295.967,279.308,201.286,15.603,188.057,303.311,381.915,228.184,365.926,309.714,390.668,394.898,341.754
YKR005C,147.738,149.823,133.558,106.598,129.141,115.637,125.847,120.392,142.141,120.12299999999999,172.579,257.421,141.845,12.658,149.779
YKR006C,760.165,754.885,758.246,752.728,894.053,171.677,292.432,320.01,342.588,349.9845,446.068,436.552,103.157,920.055,853.073
YKR007W,138.709,136.31,105.537,107.043,167.511,206.051,190.828,185.427,169.802,166.0505,153.969,141.185,161.768,182.144,179.937
YKR008W,363.143,374.545,44.623,543.961,545.377,410.667,436.025,494.664,548.554,518.973,399.273,357.756,409.157,354.931,317.564
YKR009C,372.647,329.31,225.534,340.616,259.578,36.454,321.883,452.402,681.007,105.37349999999999,720.688,1409.63,697.701,521.615,455.778
YKR010C,210.739,189.505,207.761,266.939,320.459,20.714,227.558,252.843,315.824,324.651,211.177,249.946,237.299,202.276,192.835
YKR011C,634.222,551.676,434.588,254.432,420.649,105.67,742.684,82.562,879.828,449.25199999999995,720.231,777.575,843.648,721.466,688.789
YKR012C,282.021,292.457,348.195,367.404,565.819,108.124,189.833,144.957,975.498,729.37,268.643,249.609,132.803,232.737,237.278
YKR013W,652.313,735.402,899.973,119.467,207.667,346.18,615.562,488.171,273.748,237.175,110.641,508.785,356.616,549.979,663.476
YKR014C,377.543,296.123,247.667,201.296,214.072,275.647,257.88,250.219,264.167,274.541,400.885,468.698,441.726,411.03,424.299
YKR015C,184.041,153.652,125.227,92.853,252.407,277.673,189.965,200.558,189.215,210.14100000000002,156.134,131.036,149.122,167.562,180.628
YKR016W,781.298,89.621,87.376,963.041,152.04,388.687,234.505,241.7,276.476,264.836,237.673,164.662,137.053,105.016,77.761
YKR017C,368.715,346.883,286.795,185.567,263.797,305.663,23.887,245.576,232.043,137.7805,365.543,415.218,382.544,403.428,403.494
YKR018C,248.353,192.959,147.315,101.85,633.633,111.937,116.638,113.374,113.868,119.32,178.697,220.111,194.929,207.672,224.813
YKR019C,117.376,146.195,165.291,180.706,165.258,115.332,120.474,102.862,106.294,130.1505,12.406,106.759,118.551,110.876,115.599
YKR020W,111.76,100.507,909.188,64.077,82.727,100.789,101.425,102.177,910.201,549.813,123.237,111.834,112.856,124.618,131.024
YKR021W,409.117,396.398,382.421,349.256,310.315,348.099,27.39,247.492,25.232,286.771,350.638,328.636,432.865,391.117,398.001
YKR022C,60.633,637.852,718.045,688.109,644.462,567.648,62.928,613.678,634.457,622.1345,607.034,56.563,647.776,643.655,723.258
YKR023W,292.286,275.347,344.687,391.944,388.528,348.504,340.895,318.903,314.926,266.5825,262.708,228.599,290.649,230.393,239.581
YKR024C,203.265,264.732,504.245,118.732,707.732,129.205,146.967,147.964,120.702,109.425,491.465,430.061,11.481,112.697,156.569
YKR025W,52.027,652.822,157.739,320.443,142.043,438.423,529.706,448.618,378.891,443.8965,312.357,188.998,388.449,43.556,519.783
YKR026C,429.428,643.892,894.525,185.957,144.774,720.923,838.875,774.566,706.957,564.5015,234.001,136.965,454.243,412.979,46.591
YKR027W,171.531,170.174,162.356,17.355,140.858,178.569,215.589,239.654,237.813,228.3075,189.522,15.164,210.751,164.142,163.122
YKR028W,374.383,355.098,383.768,420.402,373.962,348.989,314.043,374.747,388.114,378.0845,346.005,29.933,358.737,390.547,355.122
YKR029C,375.632,324.397,301.548,270.703,304.777,322.634,311.627,305.473,330.068,341.388,293.395,351.275,383.996,332.288,338.469
YKR030W,775.688,71.515,683.255,710.907,104.701,922.001,915.419,961.672,970.122,869.3025,785.184,626.443,713.983,706.614,665.698
YKR031C,356.002,34.382,278.576,210.071,174.216,25.74,214.475,222.984,235.367,222.966,292.479,273.887,284.875,302.291,298.854
YKR032W,19.572,0.919586,10.352,0.0,21.474,18.643,0.882062,0.0,0.0,0.432555,0.0,117.901,0.0,0.0,0.0
YKR033C,133.237,19.335,186.897,23.365,283.749,580.912,311.822,150.512,129.706,109.27550000000001,476.359,128.189,501.375,14.083,137.699
YKR034W,203.144,24.293,290.569,308.776,263.241,722.109,280.232,197.911,193.671,241.0405,498.434,154.178,105.657,138.807,210.916
YKR035C,978.119,963.654,106.443,981.757,890.299,126.091,122.269,124.529,111.828,125.477,144.731,166.213,141.961,141.704,132.572
YKR035W-A,939.685,859.126,107.184,896.488,96.706,144.416,121.181,122.871,111.974,129.05349999999999,150.006,160.826,145.356,116.879,133.35
YKR036C,357.608,398.521,419.352,642.911,582.873,319.984,304.293,34.784,29.545,294.157,244.592,236.479,305.335,309.217,346.669
YKR037C,348.819,372.725,405.829,430.237,620.572,529.562,622.938,726.587,763.001,665.796,601.674,636.515,606.438,469.713,500.407
YKR038C,59.545,636.557,635.465,857.599,116.088,996.102,903.266,887.156,91.413,862.0264999999999,693.235,652.351,765.114,686.121,669.724
YKR039W,748.257,877.455,999.867,1242.73,1108.12,1171.25,310.755,177.739,184.734,357.294,1184.93,327.808,652.782,785.277,745.308
YKR040C,631.173,594.705,980.144,165.471,528.918,176.474,200.791,247.473,152.226,290.7435,231.573,534.547,48.118,392.174,396.435
YKR041W,670.043,104.518,169.234,274.445,802.342,192.909,366.026,433.479,270.405,427.49199999999996,0.971879,48.863,801.835,444.091,660.023
YKR042W,279.527,370.859,722.211,2222.73,2659.9,887.505,514.921,527.542,554.675,740.499,581.021,484.475,569.112,371.267,299.293
YKR043C,126.601,142.212,213.52,402.507,303.389,137.925,150.069,188.665,158.047,161.7715,708.574,647.905,110.308,105.212,140.022
YKR044W,298.586,291.804,418.175,725.157,477.301,270.437,298.539,327.486,338.173,179.6475,203.677,230.415,283.845,277.511,298.095
YKR045C,294.532,42.326,483.232,702.571,586.594,252.556,314.532,287.525,31.497,281.7275,292.944,242.468,211.951,247.612,306.666
YKR046C,1333.71,1084.02,974.723,756.463,369.794,415.146,448.942,433.927,450.978,727.325,1308.1,2050.34,2475.21,1848.79,1722.75
YKR047W,131.124,134.916,126.878,201.527,200.943,139.898,128.963,989.686,133.097,120.518,162.858,137.356,177.383,135.422,182.893
YKR048C,160.135,162.505,179.284,233.877,256.766,192.353,148.422,137.321,130.327,153.997,172.623,178.496,177.749,156.624,164.301
YKR049C,742.216,565.749,499.768,353.477,133.155,145.374,147.878,142.125,143.494,196.3245,583.353,1024.15,821.829,1005.1,1193.32
YKR050W,240.205,228.834,201.313,171.466,121.103,121.994,115.797,119.273,107.918,141.9915,179.867,24.721,205.495,194.124,220.922
YKR051W,506.241,453.497,366.407,195.512,240.534,368.156,318.837,308.041,305.857,318.4905,469.032,492.375,479.884,472.984,441.555
YKR052C,323.037,273.339,221.679,128.251,283.887,317.293,279.862,237.743,306.784,318.878,376.672,439.007,330.862,391.246,310.275
YKR053C,157.737,12.506,133.802,165.367,274.726,189.629,185.923,20.086,219.152,225.7265,194.433,241.174,174.867,196.774,183.609
YKR054C,735.494,733.921,757.018,724.413,564.674,623.757,744.554,876.285,892.022,832.9155000000001,868.001,85.109,667.581,589.008,539.033
YKR055W,61.22,587.727,575.853,41.119,415.029,442.876,454.604,433.341,525.113,552.9685,696.509,651.866,629.694,714.036,674.773
YKR056W,326.957,388.519,715.004,145.747,85.439,196.296,247.831,261.365,230.292,255.8265,112.411,944.723,283.132,256.239,319.491
YKR057W,1570.4,1604.59,2097.23,3752.78,6156.58,3024.57,2899.28,2694.39,2597.82,2128.45,832.015,687.681,1857.43,2052.61,2271.81
YKR058W,805.913,625.592,378.549,69.634,205.082,344.724,27.164,278.449,266.984,332.72950000000003,794.478,119.743,923.015,892.153,885.353
YKR059W,559.91,603.642,812.884,1716.09,2065.97,1119.36,844.376,822.44,792.486,681.1320000000001,453.223,392.722,494.785,537.731,541.73
YKR060W,296.211,412.211,649.651,139.27,144.377,324.041,37.864,357.962,29.055,142.2045,13.254,776.575,233.109,237.387,225.527
YKR061W,19.937,257.828,40.853,107.809,579.898,384.628,41.088,474.848,472.147,368.5565,189.893,202.081,132.207,150.262,154.907
YKR062W,731.957,733.951,982.459,124.224,86.402,887.362,766.283,691.101,721.972,734.9604999999999,79.862,60.909,70.222,756.774,715.588
YKR063C,427.325,526.081,595.828,876.692,587.002,288.955,36.36,339.422,285.309,270.649,156.284,176.581,32.429,367.826,391.888
YKR064W,277.012,255.125,276.856,270.229,185.023,178.765,207.158,233.249,244.409,239.5225,206.838,197.494,230.862,200.464,257.845
YKR065C,124.856,129.916,104.636,881.963,108.777,155.857,194.433,194.923,213.432,250.579,297.626,290.549,150.593,143.638,124.055
YKR066C,185.598,149.272,124.695,91.798,688.027,925.877,772.628,716.704,767.842,519.098,273.29,356.793,241.316,219.228,236.853
YKR067W,109.788,766.228,417.069,940.276,272.173,586.569,491.314,520.735,57.502,643.7180000000001,270.027,420.638,192.004,138.193,115.223
YKR068C,163.892,168.309,164.58,187.106,184.993,160.803,172.965,178.758,202.081,172.33100000000002,169.62,121.183,155.004,166.21,193.718
YKR069W,477.825,760.885,127.178,348.857,811.979,312.338,173.868,170.354,191.079,163.9,397.089,223.297,376.703,325.374,346.312
YKR070W,596.016,546.279,489.766,425.003,274.739,512.861,545.448,564.164,641.148,647.2115,732.816,623.615,690.311,644.275,667.652
YKR071C,162.962,211.706,438.273,983.224,453.527,260.206,240.359,219.394,231.254,208.572,121.98,108.064,152.577,143.394,152.359
YKR072C,681.679,661.814,76.126,105.423,872.839,612.127,536.858,460.458,42.301,426.5365,344.734,373.963,601.782,58.436,627.081
YKR073C,149.263,131.477,157.873,266.572,184.239,888.484,100.904,691.799,766.404,273.1585,412.226,786.651,934.155,81.464,878.973
YKR074W,256.459,219.188,179.937,225.482,278.604,299.584,262.715,245.023,250.81,227.20999999999998,239.104,272.4,280.935,317.823,295.42
YKR075C,513.807,546.599,112.942,178.994,44.649,152.168,14.072,214.959,254.548,351.715,170.027,154.835,111.163,698.151,606.355
YKR075W-A,660.202,553.085,165.608,18.069,72.449,107.669,204.398,228.031,207.651,407.1895,192.564,232.176,136.721,118.501,836.143
YKR076W,445.56,356.349,244.572,658.158,861.423,396.173,455.565,458.902,43.848,613.9175,165.294,298.298,245.635,299.645,410.905
YKR077W,483.466,565.989,504.684,388.984,126.067,139.076,108.094,737.732,535.016,568.0825,218.594,19.009,269.627,458.994,40.425
YKR078W,22.681,20.106,193.031,166.274,155.138,183.358,185.674,19.457,197.705,196.1295,166.823,189.672,233.812,203.252,219.223
YKR079C,155.776,182.978,24.667,499.435,59.476,279.361,265.168,243.592,190.114,157.383,579.012,596.633,80.051,740.011,931.525
YKR080W,972.503,966.405,128.472,649.131,408.59,521.201,172.532,128.426,139.33,553.8205,971.161,766.017,918.822,105.008,973.501
YKR081C,619.928,912.865,160.09,463.212,393.822,707.384,705.117,613.616,470.009,423.2255,109.401,967.271,450.603,36.324,419.318
YKR082W,318.982,367.516,425.954,739.091,524.034,313.579,361.622,343.784,371.647,297.895,211.171,205.279,247.784,241.308,240.275
YKR083C,595.571,474.533,504.516,418.316,487.002,881.861,926.769,888.858,870.185,743.4970000000001,663.324,642.206,744.563,672.872,622.024
YKR084C,669.108,633.262,663.864,722.214,653.893,759.391,776.822,743.347,711.736,344.172,649.705,479.432,531.431,542.257,588.682
YKR085C,914.038,878.729,89.733,85.257,115.886,236.334,397.026,407.884,432.639,436.096,511.789,503.322,158.02,105.337,952.337
YKR086W,241.485,254.316,247.233,287.193,309.652,215.939,210.985,205.992,19.719,170.2735,122.788,122.329,178.414,182.042,208.798
YKR087C,446.562,452.285,425.936,510.252,674.792,67.563,500.123,485.823,446.409,440.86249999999995,571.551,49.314,582.509,517.049,51.229
YKR088C,593.316,625.642,540.205,566.306,663.055,640.726,642.734,699.838,69.509,680.427,831.156,62.683,622.106,654.286,618.252
YKR089C,388.165,356.601,290.261,242.596,293.764,356.865,331.981,308.928,315.689,342.02700000000004,338.628,486.872,401.853,414.346,410.405
YKR090W,213.549,238.762,308.054,423.836,423.274,51.057,579.021,54.992,460.555,395.2385,181.383,206.177,255.626,235.912,221.582
YKR091W,751.426,737.386,409.571,540.262,136.649,374.715,37.981,333.516,399.783,448.4845,549.016,608.657,562.454,745.769,733.417
YKR092C,450.683,745.934,153.023,473.066,388.966,832.152,866.806,657.755,510.958,443.346,244.024,234.483,421.586,337.878,369.358
YKR093W,281.287,310.493,386.979,38.9,113.823,144.143,765.634,866.262,926.826,508.5775,598.215,465.829,564.845,190.216,219.217
YKR094C,1463.88,1539.09,2010.39,3998.65,5799.47,3170.41,3022.11,2731.84,2361.31,1885.06,892.9,726.232,1568.84,1551.08,1664.81
YKR095W,440.174,407.112,400.602,469.027,326.329,319.319,355.407,388.445,359.677,348.7735,329.833,423.401,400.929,380.527,375.809
YKR095W-A,205.275,172.88,188.074,232.441,257.397,244.455,249.017,223.821,252.467,238.346,210.097,195.575,226.441,250.3,210.86
YKR096W,389.007,359.151,303.489,201.722,249.575,256.061,248.413,234.146,241.331,250.1655,353.287,360.697,349.694,313.375,328.212
YKR097W,113.387,161.153,124.468,11.658,186.186,232.945,234.994,197.021,214.839,338.098,414.641,193.646,227.205,150.109,151.408
YKR098C,104.682,980.687,132.116,581.062,759.422,161.335,131.994,14.187,13.823,154.7275,213.598,15.528,104.233,133.443,992.601
YKR099W,154.431,206.472,430.077,789.338,307.621,844.765,121.177,109.126,997.858,60.399,341.298,30.614,13.722,137.785,125.963
YKR100C,744.686,699.017,716.107,836.355,117.672,107.388,106.791,994.289,913.374,829.6320000000001,793.437,921.029,834.568,671.378,720.489
YKR101W,292.635,291.362,25.852,219.704,300.223,295.943,331.135,276.086,30.548,132.3305,237.916,207.702,267.992,270.237,30.188
YKR102W,691.759,60.375,423.451,213.169,61.459,807.453,739.095,711.778,666.794,368.752,557.485,135.362,105.699,774.556,781.598
YKR103W,733.391,568.969,381.576,316.146,560.071,546.064,544.558,60.162,69.795,517.5105,512.403,842.011,600.744,55.619,6.012
YKR104W,119.737,100.552,98.429,597.352,155.259,161.012,135.957,124.284,129.014,124.4255,123.365,17.376,145.604,133.851,136.747
YKR105C,606.424,784.576,113.448,181.552,106.536,548.478,686.504,565.099,572.914,581.8725,548.711,381.554,54.063,504.336,606.516
YKR106W,121.108,132.529,108.405,107.163,114.266,100.191,110.383,978.306,920.518,499.3225,113.224,105.537,113.047,121.456,132.379
YLL001W,604.085,602.767,467.711,317.079,435.158,110.84,885.952,968.838,113.554,124.88300000000001,142.751,133.851,671.866,559.979,512.809
YLL002W,156.154,163.301,131.764,798.824,124.904,339.674,37.412,388.481,32.808,286.861,216.419,169.433,201.203,169.664,158.993
YLL003W,307.123,334.864,306.479,27.563,246.925,275.568,307.329,328.694,31.922,291.15,278.632,279.448,270.305,280.751,305.248
YLL004W,155.765,219.528,361.407,627.545,239.262,182.009,21.365,232.692,250.341,220.647,148.452,102.497,138.621,147.847,144.102
YLL005C,228.861,220.048,168.406,920.058,154.327,171.478,149.796,150.321,171.587,88.703,240.316,205.183,198.136,174.311,201.927
YLL006W,365.529,39.1,364.797,287.375,189.732,285.209,276.269,269.611,339.338,173.3685,41.067,318.448,294.699,259.643,308.139
YLL006W-A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,498.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YLL007C,165.389,14.038,130.489,878.057,132.343,148.202,150.194,149.593,185.264,165.3025,149.986,13.144,137.352,118.672,128.881
YLL008W,25.078,406.303,833.484,253.632,161.576,320.617,310.683,270.589,20.62,190.297,251.114,280.349,134.135,151.681,179.003
YLL009C,428.099,442.382,356.724,319.447,247.594,868.228,1800.71,2362.5,2726.19,3351.535,4662.77,5072.48,873.568,716.2,721.763
YLL010C,248.861,290.259,511.911,776.573,390.872,295.205,270.848,259.503,248.509,142.476,192.251,191.035,180.453,212.548,226.206
YLL011W,414.055,567.873,103.788,242.404,178.237,526.267,548.695,477.628,443.852,332.6635,970.467,645.535,306.788,293.431,352.769
YLL012W,349.016,462.596,76.486,149.008,781.181,529.623,482.805,461.329,515.388,564.2045,188.585,134.154,217.347,22.457,284.419
YLL013C,23.263,263.826,316.312,360.769,246.695,260.038,224.127,231.672,256.941,271.48199999999997,325.327,226.604,181.736,137.674,134.832
YLL014W,213.806,231.822,221.398,359.656,519.015,344.424,384.625,392.705,394.242,375.79200000000003,345.382,247.864,246.399,272.276,265.799
YLL015W,587.477,514.814,374.269,165.785,140.289,285.181,23.387,22.262,242.169,133.601,416.433,442.728,390.664,446.188,468.116
YLL016W,233.878,211.632,197.866,113.626,121.441,150.814,17.254,164.596,161.062,90.154,219.603,173.455,209.561,207.589,222.324
YLL017W,190.563,273.339,222.821,174.486,176.068,114.651,126.563,140.487,154.527,135.2355,26.597,253.776,364.145,21.27,204.748
YLL018C,221.632,210.06,226.707,335.57,279.882,203.562,180.482,180.802,172.096,173.61,137.322,140.721,162.224,179.368,196.597
YLL018C-A,594.014,665.871,102.766,171.836,726.938,489.896,380.967,451.792,410.844,599.9770000000001,530.354,371.783,529.386,498.764,663.721
YLL019C,131.97,127.21,111.269,837.099,742.378,934.368,646.736,708.489,706.981,862.4215,116.659,129.321,126.406,118.822,124.425
YLL019W-A,783.721,195.275,862.03,695.206,827.228,0.0,395.831,849.037,223.26,430.74,532.911,817.46,785.306,636.736,1257.29
YLL020C,206.547,187.086,150.681,108.276,150.409,135.704,935.306,949.663,110.774,133.2185,213.044,145.842,190.705,200.072,197.659
YLL021W,341.838,341.373,355.982,330.563,404.221,476.526,522.789,498.708,455.029,406.3695,276.364,253.158,258.073,297.444,312.228
YLL022C,504.976,518.076,621.434,448.976,430.926,611.753,730.152,687.685,52.195,316.141,477.776,383.373,347.281,485.585,554.351
YLL023C,198.956,163.461,118.544,616.933,509.662,822.641,685.714,670.166,754.138,792.7429999999999,141.97,206.416,183.403,219.985,246.5
YLL024C,2310.14,1650.77,1275.94,664.397,241.947,1299.38,1240.94,1084.64,1187.14,1180.75,801.664,2119.93,1677.5,1810.29,2168.3
YLL025W,223.734,144.482,137.255,86.657,12.826,160.669,147.808,149.832,109.941,189.28300000000002,270.225,329.451,244.864,216.721,26.006
YLL026W,2118.14,1427.19,864.788,203.137,549.631,549.838,434.554,423.654,451.617,404.7105,423.586,1525.74,1393.17,1678.7,2128.32
YLL027W,159.998,156.815,151.893,143.438,321.686,251.553,167.457,191.223,187.827,210.83749999999998,149.47,939.394,135.386,165.147,156.712
YLL028W,505.042,475.843,658.063,763.211,307.321,19.457,156.905,152.287,158.446,247.37650000000002,175.181,222.866,380.889,411.084,497.223
YLL029W,95.41,886.154,799.202,60.918,683.122,718.607,587.733,562.424,550.424,640.8115,823.313,857.188,936.267,96.102,101.453
YLL030C,0.0,0.0,0.845201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YLL031C,41.217,450.274,467.672,497.457,261.542,36.685,407.143,457.651,464.887,479.058,390.163,366.221,435.728,411.144,35.835
YLL032C,146.184,158.083,17.951,143.407,104.414,982.885,128.667,148.742,150.681,176.623,192.892,173.222,19.958,155.435,129.799
YLL033W,259.841,288.432,351.152,389.868,40.763,257.721,29.584,287.341,233.518,233.43200000000002,175.843,117.789,182.164,218.941,236.231
YLL034C,234.692,362.359,602.963,152.358,113.013,209.105,257.242,212.873,228.928,90.6345,372.326,313.204,145.243,130.122,165.693
YLL035W,117.794,165.841,270.667,540.483,301.802,123.736,147.694,127.421,113.203,559.3395,456.665,284.557,714.546,853.762,914.541
YLL036C,304.364,34.265,439.134,705.801,589.614,411.994,372.628,39.766,379.133,399.7015,289.081,250.358,371.664,326.739,312.098
YLL037W,163.569,147.879,210.369,349.591,356.573,252.334,148.076,186.213,185.473,212.657,161.014,117.673,233.842,22.58,161.854
YLL038C,253.902,270.872,363.735,72.914,34.199,217.697,238.157,22.111,20.724,259.856,16.379,171.164,234.558,213.734,212.321
YLL039C,1740.73,1368.15,1134.95,863.431,364.586,798.887,715.654,678.688,796.292,848.3199999999999,1398.89,1607.64,1536.19,1908.15,1899.5
YLL040C,29.781,261.632,215.892,135.927,198.914,105.922,12.757,124.185,144.278,161.625,245.587,307.137,237.845,243.805,253.284
YLL041C,1198.64,973.065,727.576,382.765,558.704,2213.27,1661.4,1500.44,1817.0,2030.065,2417.82,2533.53,2082.28,1813.01,1563.66
YLL042C,297.023,257.661,199.903,248.622,34.218,441.184,421.661,315.094,399.592,306.717,34.798,410.707,357.174,356.635,349.817
YLL043W,57.625,689.715,777.732,735.269,76.439,581.832,596.227,610.172,622.931,661.655,606.843,569.005,679.883,544.732,640.124
YLL044W,763.003,838.634,1160.83,2461.84,3223.02,1578.74,1339.33,1246.57,989.821,780.9185,240.026,203.345,645.444,661.46,794.597
YLL045C,797.27,880.688,1157.37,2547.68,3585.44,1607.47,1421.82,1325.59,1083.04,853.2239999999999,278.737,219.599,726.339,748.836,909.872
YLL046C,0.816632,102.483,0.646238,0.506056,0.447995,0.193969,0.0,0.672869,0.418292,0.630162,112.493,0.736016,0.509848,0.509367,102.319
YLL047W,308.728,153.251,326.201,153.265,0.677458,117.491,166.963,101.751,316.712,218.112,27.256,0.0,23.162,154.053,17.535
YLL048C,49.273,478.594,445.281,468.709,560.065,40.915,336.666,346.589,334.396,183.13250000000002,296.515,301.202,347.324,367.581,394.201
YLL049W,931.683,100.732,724.476,64.132,672.992,79.102,914.484,75.947,880.099,535.62,113.319,133.136,117.214,121.189,125.479
YLL050C,1154.23,1002.72,848.783,774.702,619.806,737.357,862.131,899.14,1031.37,1050.945,1393.31,1619.78,1432.86,1629.92,1605.51
YLL051C,274.398,281.365,313.092,37.062,254.259,249.626,220.829,244.141,258.534,145.05249999999998,188.585,168.947,218.715,229.403,23.31
YLL052C,322.256,371.537,477.594,870.803,628.682,512.647,252.986,298.773,336.439,394.225,227.636,952.627,274.894,274.969,304.197
YLL053C,408.718,511.153,594.707,1160.1,849.92,652.625,389.994,384.203,471.412,561.7845,293.29,132.339,339.955,319.213,365.139
YLL054C,152.016,178.632,207.794,215.209,158.652,223.323,24.969,226.069,276.049,223.5645,221.113,232.844,111.055,120.918,112.703
YLL055W,145.989,152.09,160.817,253.321,104.0,308.488,133.537,120.75,125.945,116.1415,110.682,662.182,552.043,854.616,124.88
YLL056C,809.247,687.523,665.336,468.511,326.559,334.703,276.974,26.91,253.778,301.624,272.999,239.702,455.953,618.156,915.824
YLL057C,147.616,119.132,10.115,867.736,709.319,130.993,13.791,887.805,904.835,945.1345,163.811,192.867,133.153,120.974,153.127
YLL058W,395.946,325.011,451.552,624.695,37.741,307.905,269.149,280.411,253.307,264.0145,172.525,161.758,239.328,330.508,390.759
YLL059C,771.978,930.811,853.793,113.964,887.329,698.908,960.896,124.186,941.994,477.65500000000003,101.334,751.404,128.596,146.747,135.658
YLL060C,595.349,54.756,583.338,712.941,385.537,346.634,35.102,350.387,295.796,370.841,434.132,330.844,461.155,58.354,711.714
YLL061W,134.596,153.303,168.018,211.55,789.764,182.221,735.182,780.701,834.464,485.63300000000004,76.512,682.871,151.982,130.334,144.433
YLL062C,206.805,238.519,353.941,643.331,357.013,986.342,608.744,494.512,571.753,544.7755,356.925,344.035,254.567,211.079,186.221
YLL063C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YLL064C,18.248,128.581,123.659,0.553114,174.981,0.534624,129.458,162.486,207.922,164.1035,159.306,233.976,265.304,215.316,215.676
YLL065W,0.0,105.989,0.0,0.0,0.412805,0.0,0.0,0.0,0.0,0.373958,124.618,0.905935,0.94133,0.0,0.0
YLL066C,290.965,293.889,275.185,223.973,399.856,665.462,538.396,403.376,330.851,346.0065,318.325,304.931,262.423,303.621,286.383
YLL066W-A,310.088,317.657,27.406,242.834,451.399,702.374,53.666,420.931,383.791,389.7565,406.873,286.451,265.256,311.665,310.823
YLL066W-B,0.0,0.0,244.827,0.0,0.0,0.0,617.798,658.877,237.705,0.5115,255.709,0.0,0.0,171.009,0.89694
YLL067C,307.734,308.089,300.067,23.668,412.781,688.193,553.528,423.653,340.457,360.43899999999996,322.406,310.203,270.093,31.203,29.174
YLL067W-A,294.541,31.241,276.881,241.243,444.514,68.745,543.097,415.421,378.755,388.2615,396.488,303.295,265.832,305.498,30.603
YLR001C,592.138,568.291,472.529,292.005,311.497,476.566,407.248,348.001,392.695,401.735,55.123,571.881,493.825,491.287,480.717
YLR002C,276.364,384.565,609.237,150.852,122.589,393.965,363.248,334.629,28.873,244.07500000000002,597.834,524.528,167.399,186.777,209.154
YLR003C,635.427,727.662,983.676,183.802,196.047,800.645,656.485,631.558,559.101,292.381,389.387,342.878,602.766,521.557,587.495
YLR004C,250.788,312.113,413.352,695.42,988.103,420.287,355.459,312.578,310.409,357.1965,296.917,575.862,824.273,128.152,186.22
